Vendor,Vendor Name,Psoft Part Number,MOVE Part Number,Qty OnHand,Status,Type,Stock Type,Weight,Weight UOM,Master Pack Qty,Std Pack Qty 
0000001387,TE CONNECTIVITY AMP,000000000000665014,AMP25201032,65135,A,AA,STND,0, ,6000,1000
0000001387,TE CONNECTIVITY AMP,000000000000665013,AMP25201022,446600,A,BA,STD1,0, ,5600,1400
0000001387,TE CONNECTIVITY AMP,000000000000665011,AMP25200842,1579,A,AA,STND,0, ,16000,1000
0000001387,TE CONNECTIVITY AMP,000000000000665010,AMP25200832,1550,A,EB,STD1,0, ,12000,1
0000001387,TE CONNECTIVITY AMP,000000000000664895,AMP23828110,11900,A,ED,CST2,0, ,84000,1500
0000001387,TE CONNECTIVITY AMP,000000000000664874,AMP2361542,10000,A,BB,STND,0, ,15000,1
0000001387,TE CONNECTIVITY AMP,000000000000664841,AMP2351101,2500,A,ED,STND,0, ,2500,2500
0000001387,TE CONNECTIVITY AMP,000000000000664840,AMP2351091,10000,A,EC,CUST,0, ,7500,2500
0000001387,TE CONNECTIVITY AMP,000000000000664839,AMP2351081,2500,A,AC,STND,0, ,2500,2500
0000001387,TE CONNECTIVITY AMP,000000000000664829,AMP2348551,5000,A,DC,CUST,0, ,2500,2500
0000001387,TE CONNECTIVITY AMP,000000000000664828,AMP2348541,2500,A,EB,STND,0, ,5000,2500
0000001387,TE CONNECTIVITY AMP,000000000000664803,AMP2341611,10000,A,EC,CUST,0, ,15000,5000
0000001387,TE CONNECTIVITY AMP,000000000000664789,AMP2341481,15000,A,BC,STND,0, ,15000,1
0000001387,TE CONNECTIVITY AMP,000000000000664785,AMP2341451,25000,A,DE,STND,0, ,15000,5000
0000001387,TE CONNECTIVITY AMP,000000000000664769,AMP2341113,5000,A,DE,STND,0, ,15000,5000
0000001387,TE CONNECTIVITY AMP,000000000000664759,AMP2340711,7500,A,EE,CST2,0, ,7500,2500
0000001387,TE CONNECTIVITY AMP,000000000000664745,AMP2334572,2500,A,EC,STND,0, ,7500,2500
0000001387,TE CONNECTIVITY AMP,000000000000664694,AMP2329511,15000,A,DE,STND,0, ,15000,5000
0000001387,TE CONNECTIVITY AMP,000000000000664654,AMP23279561,80,A,ED,STND,0, ,6000,1000
0000001387,TE CONNECTIVITY AMP,000000000000664616,AMP23239141,6285,A,DD,STND,0, ,4000,4000
0000001387,TE CONNECTIVITY AMP,000000000000664578,AMP23206191,1000,A,AC,STND,0, ,15000,5000
0000001387,TE CONNECTIVITY AMP,000000000000664563,AMP23205682,173,A,EC,STND,0, ,5000,500
0000001387,TE CONNECTIVITY AMP,000000000000664555,AMP23205623,5000,A,DE,CUST,0, ,5000,2500
0000001387,TE CONNECTIVITY AMP,000000000000664546,AMP23205521,10000,A,ED,STND,0, ,15000,5000
0000001387,TE CONNECTIVITY AMP,000000000000664504,AMP2299744,250,A,DN,STND,0, ,500,100
0000001387,TE CONNECTIVITY AMP,000000000000664013,AMP2216431,391,A,EE,STD3,0, ,500,1
0000001387,TE CONNECTIVITY AMP,000000000000663720,AMP2156054,1,A,DE,STND,0, ,260,26
0000001387,TE CONNECTIVITY AMP,000000000000663070,AMP2135211,12,A,DN,CST2,0, ,32,8
0000001387,TE CONNECTIVITY AMP,000000000000663043,AMP2124471,33,A,EC,STD1,0, ,500,1
0000001387,TE CONNECTIVITY AMP,000000000000663017,AMP2117731,307,A,EB,STD1,0, ,200,1
0000001387,TE CONNECTIVITY AMP,000000000000663013,AMP2117691,179,A,AA,STND,0, ,400,1
0000001387,TE CONNECTIVITY AMP,000000000000663012,AMP2117681,961,A,BA,STD1,0, ,400,100
0000001387,TE CONNECTIVITY AMP,000000000000663011,AMP2117671,62,A,EC,CUST,0, ,350,1
0000001387,TE CONNECTIVITY AMP,000000000000663001,AMP2114011,482,A,AB,STND,0, ,500,1
0000001387,TE CONNECTIVITY AMP,000000000000663000,AMP2114001,696,A,AA,STND,0, ,600,100
0000001387,TE CONNECTIVITY AMP,000000000000662999,AMP2113991,472,A,BA,STND,0, ,700,100
0000001387,TE CONNECTIVITY AMP,000000000000662998,AMP2113981,390,A,AA,STND,0, ,600,1
0000001387,TE CONNECTIVITY AMP,000000000000662990,AMP2111031,294,A,ED,STD1,0, ,400,100
0000001387,TE CONNECTIVITY AMP,000000000000662989,AMP2111021,863,A,CC,CUST,0, ,800,100
0000001387,TE CONNECTIVITY AMP,000000000000662562,AMP2089792,30,A,NC,STND,0, ,720,1
0000001387,TE CONNECTIVITY AMP,000000000000662559,AMP2089457,13,A,EC,STD1,0, ,150,1
0000001387,TE CONNECTIVITY AMP,000000000000662546,AMP2087161,24,A,DD,CST2,0, ,60,12
0000001387,TE CONNECTIVITY AMP,000000000000662397,AMP2076021,150,A,DE,STND,0, ,150,1
0000001387,TE CONNECTIVITY AMP,000000000000662396,AMP2076011,150,A,EE,STD2,0, ,150,1
0000001387,TE CONNECTIVITY AMP,000000000000662343,AMP2074861,530,A,IC,STND,0, ,150,1
0000001387,TE CONNECTIVITY AMP,000000000000662337,AMP2074701,1163,A,EC,STD1,0, ,300,1
0000001387,TE CONNECTIVITY AMP,000000000000662334,AMP2074671,3648,A,BB,STD1,0, ,300,1
0000001387,TE CONNECTIVITY AMP,000000000000662333,AMP2074642,5282,A,AB,STD1,0, ,800,400
0000001387,TE CONNECTIVITY AMP,000000000000662330,AMP2074631,10625,A,AB,STD1,0, ,800,400
0000001387,TE CONNECTIVITY AMP,000000000000662308,AMP2073872,35,A,ED,STND,0, ,400,1
0000001387,TE CONNECTIVITY AMP,000000000000662296,AMP2073601,2092,A,EC,CUST,0, ,2000,2000
0000001387,TE CONNECTIVITY AMP,000000000000662290,AMP2073331,1734,A,EN,CST2,0, ,1500,1
0000001387,TE CONNECTIVITY AMP,000000000000662273,AMP2072411,1,A,EC,STND,0, ,750,1
0000001387,TE CONNECTIVITY AMP,000000000000662252,AMP2070551,30,A,EC,STND,0, ,500,1
0000001387,TE CONNECTIVITY AMP,000000000000662247,AMP2070181,3,A,EC,CUST,0, ,375,1
0000001387,TE CONNECTIVITY AMP,000000000000662224,AMP2068381,252,A,BA,STND,0, ,180,1
0000001387,TE CONNECTIVITY AMP,000000000000662222,AMP2068371,1125,A,AA,STND,0, ,200,100
0000001387,TE CONNECTIVITY AMP,000000000000662203,AMP2067081,1456,A,AA,STND,0, ,600,100
0000001387,TE CONNECTIVITY AMP,000000000000662200,AMP2067052,1700,A,AA,STND,0, ,600,1
0000001387,TE CONNECTIVITY AMP,000000000000662199,AMP2067051,4474,A,AA,STD1,0, ,450,1
0000001387,TE CONNECTIVITY AMP,000000000000662170,AMP2064861,100,A,BB,STND,0, ,900,100
0000001387,TE CONNECTIVITY AMP,000000000000662169,AMP2064851,287,A,CB,STND,0, ,1200,100
0000001387,TE CONNECTIVITY AMP,000000000000662156,AMP2064341,4279,A,AA,STD1,0, ,1200,100
0000001387,TE CONNECTIVITY AMP,000000000000662154,AMP2064331,200,A,BB,STND,0, ,1000,100
0000001387,TE CONNECTIVITY AMP,000000000000662153,AMP2064302,591,A,AA,MGD,0, ,1200,1
0000001387,TE CONNECTIVITY AMP,000000000000662152,AMP2064301,285,A,AA,STND,0, ,800,1
0000001387,TE CONNECTIVITY AMP,000000000000662151,AMP2064291,1936,A,AA,MGD,0, ,600,100
0000001387,TE CONNECTIVITY AMP,000000000000662150,AMP2064261,1738,A,AB,STND,0, ,300,100
0000001387,TE CONNECTIVITY AMP,000000000000662149,AMP2064252,199,A,ED,STND,0, ,300,1
0000001387,TE CONNECTIVITY AMP,000000000000662148,AMP2064251,100,A,BB,STND,0, ,200,1
0000001387,TE CONNECTIVITY AMP,000000000000662134,AMP2063061,4064,A,EA,STD1,0, ,200,1
0000001387,TE CONNECTIVITY AMP,000000000000662132,AMP2063051,434,A,BA,STND,0, ,200,100
0000001387,TE CONNECTIVITY AMP,000000000000662127,AMP2061531,3383,A,AA,MGD,0, ,600,1
0000001387,TE CONNECTIVITY AMP,000000000000662125,AMP2061512,47,A,EB,STND,0, ,200,1
0000001387,TE CONNECTIVITY AMP,000000000000662124,AMP2061511,117,A,AA,STND,0, ,180,1
0000001387,TE CONNECTIVITY AMP,000000000000662122,AMP2061501,519,A,BA,STD1,0, ,200,100
0000001387,TE CONNECTIVITY AMP,000000000000662119,AMP2061372,11,A,ED,STND,0, ,180,1
0000001387,TE CONNECTIVITY AMP,000000000000662117,AMP2061361,13,A,EB,STND,0, ,100,100
0000001387,TE CONNECTIVITY AMP,000000000000662102,AMP2060612,4,A,ED,MGD,0, ,600,1
0000001387,TE CONNECTIVITY AMP,000000000000662101,AMP2060611,2141,A,AA,STND,0, ,600,1
0000001387,TE CONNECTIVITY AMP,000000000000662100,AMP2060601,1775,A,AA,STD1,0, ,600,100
0000001387,TE CONNECTIVITY AMP,000000000000662098,AMP2060441,3475,A,AA,MGD,0, ,300,100
0000001387,TE CONNECTIVITY AMP,000000000000662096,AMP2060433,622,A,AB,STD1,0, ,550,1
0000001387,TE CONNECTIVITY AMP,000000000000662095,AMP2060431,2689,A,AA,STND,0, ,400,1
0000001387,TE CONNECTIVITY AMP,000000000000662093,AMP2060391,71,A,EB,STND,0, ,600,100
0000001387,TE CONNECTIVITY AMP,000000000000662091,AMP2060381,133,A,AB,STND,0, ,500,100
0000001387,TE CONNECTIVITY AMP,000000000000662089,AMP2060372,756,A,AA,STND,0, ,300,100
0000001387,TE CONNECTIVITY AMP,000000000000662088,AMP2060371,1743,A,AA,STND,0, ,400,100
0000001387,TE CONNECTIVITY AMP,000000000000662086,AMP2060364,14,A,DD,CUST,0, ,300,100
0000001387,TE CONNECTIVITY AMP,000000000000662085,AMP2060363,1273,A,BA,STD1,0, ,350,1
0000001387,TE CONNECTIVITY AMP,000000000000662084,AMP2060362,499,A,EB,STD1,0, ,250,1
0000001387,TE CONNECTIVITY AMP,000000000000662083,AMP2060361,4602,A,AA,STD1,0, ,300,1
0000001387,TE CONNECTIVITY AMP,000000000000662059,AMP2058431,294,A,EC,STD1,0, ,200,100
0000001387,TE CONNECTIVITY AMP,000000000000662057,AMP2058412,168,A,EC,MGD,0, ,1500,100
0000001387,TE CONNECTIVITY AMP,000000000000662056,AMP2058411,333,A,BC,STND,0, ,900,100
0000001387,TE CONNECTIVITY AMP,000000000000662055,AMP2058403,28,A,BC,STND,0, ,500,100
0000001387,TE CONNECTIVITY AMP,000000000000662054,AMP2058393,355,A,AB,STD1,0, ,600,100
0000001387,TE CONNECTIVITY AMP,000000000000662053,AMP2058381,1980,A,AB,STD1,0, ,1200,1
0000001387,TE CONNECTIVITY AMP,000000000000661986,AMP2052092,806,A,BB,STD1,0, ,600,300
0000001387,TE CONNECTIVITY AMP,000000000000661979,AMP2052063,5978,A,BA,MGD,0, ,800,400
0000001387,TE CONNECTIVITY AMP,000000000000661976,AMP2052052,720,A,BA,MGD,0, ,800,400
0000001387,TE CONNECTIVITY AMP,000000000000661973,AMP2052044,15264,A,AA,STD1,0, ,800,1
0000001387,TE CONNECTIVITY AMP,000000000000661969,AMP2052033,23458,A,AA,STND,0, ,800,800
0000001387,TE CONNECTIVITY AMP,000000000000661945,AMP2050901,17403,A,AA,STD1,0, ,30000,1000
0000001387,TE CONNECTIVITY AMP,000000000000661942,AMP2050891,33079,A,EC,STD1,0, ,30000,1000
0000001387,TE CONNECTIVITY AMP,000000000000661797,AMP2013301,6608,A,BC,STND,0, ,20000,1000
0000001387,TE CONNECTIVITY AMP,000000000000661795,AMP2013281,490,A,EC,STD1,0, ,20000,1000
0000001387,TE CONNECTIVITY AMP,000000000000661775,AMP2011422,1575,A,EE,CST1,0, ,99999,10000
0000001387,TE CONNECTIVITY AMP,000000000000661757,AMP2008211,3191,A,EB,STD1,0, ,30000,1
0000001387,TE CONNECTIVITY AMP,000000000000661747,AMP2003892,200,A,DD,STND,0, ,4000,100
0000001387,TE CONNECTIVITY AMP,000000000000661745,AMP2003331,34,A,IC,CST3,0, ,20000,1000
0000001387,TE CONNECTIVITY AMP,000000000000661716,AMP1940181,500,A,DN,MGD,0, ,500,25
0000001387,TE CONNECTIVITY AMP,000000000000661715,AMP1940171,970,A,DN,MGD,0, ,1000,50
0000001387,TE CONNECTIVITY AMP,000000000000661711,AMP1940101,1086,A,DE,MGD1,0, ,900,50
0000001387,TE CONNECTIVITY AMP,000000000000661710,AMP1940091,700,A,IE,CST2,0, ,2000,100
0000001387,TE CONNECTIVITY AMP,000000000000661680,AMP1897271,32,A,AA,STND,0, ,1000,1
0000001387,TE CONNECTIVITY AMP,000000000000661583,AMP1873094,1065,A,AB,STND,0, ,50000,1000
0000001387,TE CONNECTIVITY AMP,000000000000661563,AMP1872150,399,A,EE,CST2,0, ,20800,520
0000001387,TE CONNECTIVITY AMP,000000000000661516,AMP1841411,80000,A,DD,CUST,0, ,40000,1
0000001387,TE CONNECTIVITY AMP,000000000000661497,AMP1840303,60000,A,DC,CUST,0, ,24000,6000
0000001387,TE CONNECTIVITY AMP,000000000000661371,AMP17761631,555,A,AD,MGD,0, ,160,32
0000001387,TE CONNECTIVITY AMP,000000000000661370,AMP17760872,180,A,DN,CUST,0, ,200,40
0000001387,TE CONNECTIVITY AMP,000000000000661074,AMP1744692,700,A,DN,CST1,0, ,400,50
0000001387,TE CONNECTIVITY AMP,000000000000661009,AMP1739261,25,A,EN,STND,0, ,1540,110
0000001387,TE CONNECTIVITY AMP,000000000000660924,AMP1723431,2600,A,EC,CUST,0, ,12000,500
0000001387,TE CONNECTIVITY AMP,000000000000660903,AMP1722331,9270,A,EB,STD1,0, ,12000,1000
0000001387,TE CONNECTIVITY AMP,000000000000660899,AMP1721701,283,A,IC,CST2,0, ,3000,500
0000001387,TE CONNECTIVITY AMP,000000000000660898,AMP1721691,6900,A,EB,STND,0, ,4000,500
0000001387,TE CONNECTIVITY AMP,000000000000660897,AMP1721681,7664,A,AA,STND,0, ,4500,500
0000001387,TE CONNECTIVITY AMP,000000000000660896,AMP1721671,5469,A,AA,STND,0, ,7000,500
0000001387,TE CONNECTIVITY AMP,000000000000660895,AMP1721661,8389,A,AA,STD1,0, ,9000,500
0000001387,TE CONNECTIVITY AMP,000000000000660894,AMP1721651,14955,A,AA,STND,0, ,12000,1000
0000001387,TE CONNECTIVITY AMP,000000000000660889,AMP1721601,1024,A,BB,STD1,0, ,4000,500
0000001387,TE CONNECTIVITY AMP,000000000000660888,AMP1721591,962,A,EA,STND,0, ,6000,500
0000001387,TE CONNECTIVITY AMP,000000000000660867,AMP1718223,300,A,IC,CST2,0, ,20000,1000
0000001387,TE CONNECTIVITY AMP,000000000000660864,AMP1716612,6000,A,DE,CUST,0, ,24000,6000
0000001387,TE CONNECTIVITY AMP,000000000000660859,AMP1716371,44000,A,EC,CST2,0, ,16000,4000
0000001387,TE CONNECTIVITY AMP,000000000000660840,AMP1703661,7674,A,BB,STND,0, ,12000,300
0000001387,TE CONNECTIVITY AMP,000000000000660838,AMP1703651,50,A,EC,CUST,0, ,12000,300
0000001387,TE CONNECTIVITY AMP,000000000000660836,AMP1703641,108,A,EB,STND,0, ,12000,300
0000001387,TE CONNECTIVITY AMP,000000000000660834,AMP1703631,100,A,EC,STND,0, ,12000,300
0000001387,TE CONNECTIVITY AMP,000000000000660828,AMP1703601,8000,A,EC,CUST,0, ,20000,4000
0000001387,TE CONNECTIVITY AMP,000000000000660772,AMP1667221,1884,A,EC,CUST,0, ,3200,200
0000001387,TE CONNECTIVITY AMP,000000000000660763,AMP1665060,8329,A,AA,STND,0, ,12000,1000
0000001387,TE CONNECTIVITY AMP,000000000000660760,AMP1665040,948,A,BA,STND,0, ,12000,1000
0000001387,TE CONNECTIVITY AMP,000000000000660758,AMP1664671,1305,A,DE,CST2,0, ,300,300
0000001387,TE CONNECTIVITY AMP,000000000000660755,AMP1663610,500,A,ID,CST2,0, ,1000,100
0000001387,TE CONNECTIVITY AMP,000000000000660744,AMP1661056,2923,A,DC,CUST,0, ,1000,100
0000001387,TE CONNECTIVITY AMP,000000000000660743,AMP1661037,200,A,EC,MGD2,0, ,1000,100
0000001387,TE CONNECTIVITY AMP,000000000000660449,AMP1641642,200,A,ED,STND,0, ,3200,200
0000001387,TE CONNECTIVITY AMP,000000000000660246,AMP16405503,76,A,EN,CST2,0, ,1000,1
0000001387,TE CONNECTIVITY AMP,000000000000660243,AMP16405500,97,A,ED,CUST,0, ,2000,1
0000001387,TE CONNECTIVITY AMP,000000000000660237,AMP16405210,270,A,EC,STD1,0, ,1000,1000
0000001387,TE CONNECTIVITY AMP,000000000000660233,AMP16405170,8000,A,DB,MGD,0, ,2000,1
0000001387,TE CONNECTIVITY AMP,000000000000660227,AMP16405110,304,A,ED,STD1,0, ,800,1
0000001387,TE CONNECTIVITY AMP,000000000000660225,AMP16405090,554,A,EC,STD1,0, ,1500,1
0000001387,TE CONNECTIVITY AMP,000000000000660224,AMP16405080,1040,A,BC,STD1,0, ,1700,1
0000001387,TE CONNECTIVITY AMP,000000000000660223,AMP16405070,94,A,EB,STND,0, ,2000,1
0000001387,TE CONNECTIVITY AMP,000000000000660202,AMP16404560,3779,A,AB,STD1,0, ,1000,1
0000001387,TE CONNECTIVITY AMP,000000000000660184,AMP16404542,352,A,ED,CUST,0, ,1000,1
0000001387,TE CONNECTIVITY AMP,000000000000660162,AMP16404453,3000,A,NE,STND,0, ,500,500
0000001387,TE CONNECTIVITY AMP,000000000000660161,AMP16404452,8561,A,BC,STND,0, ,500,500
0000001387,TE CONNECTIVITY AMP,000000000000660159,AMP16404450,8076,A,BC,MGD,0, ,1000,1000
0000001387,TE CONNECTIVITY AMP,000000000000659979,AMP16402503,7,A,ED,CUST,0, ,1000,500
0000001387,TE CONNECTIVITY AMP,000000000000659742,AMP15433820,4,A,ED,MGD,0, ,250,1
0000001387,TE CONNECTIVITY AMP,000000000000659296,AMP14807200,2126,A,BC,MGD,0, ,3000,1
0000001387,TE CONNECTIVITY AMP,000000000000659295,AMP14807110,6775,A,EB,STD1,0, ,850,850
0000001387,TE CONNECTIVITY AMP,000000000000659294,AMP14807100,670,A,BB,STND,0, ,850,850
0000001387,TE CONNECTIVITY AMP,000000000000659293,AMP14807090,23526,A,EB,STD1,0, ,1000,1000
0000001387,TE CONNECTIVITY AMP,000000000000659292,AMP14807080,18994,A,BA,MGD,0, ,1000,1
0000001387,TE CONNECTIVITY AMP,000000000000659290,AMP14807070,29333,A,AA,MGD,0, ,1300,1300
0000001387,TE CONNECTIVITY AMP,000000000000659288,AMP14807060,69312,A,AA,MGD,0, ,1300,1300
0000001387,TE CONNECTIVITY AMP,000000000000659286,AMP14807050,66495,A,AA,MGD,0, ,1800,1800
0000001387,TE CONNECTIVITY AMP,000000000000659284,AMP14807040,37844,A,DA,MGD,0, ,1700,1700
0000001387,TE CONNECTIVITY AMP,000000000000659282,AMP14807030,2911,A,AA,STND,0, ,2000,1
0000001387,TE CONNECTIVITY AMP,000000000000659280,AMP14807020,23336,A,AA,STND,0, ,2000,1
0000001387,TE CONNECTIVITY AMP,000000000000659278,AMP14807010,15474,A,AA,STND,0, ,2500,1
0000001387,TE CONNECTIVITY AMP,000000000000659277,AMP14807000,24903,A,AA,STND,0, ,2800,2800
0000001387,TE CONNECTIVITY AMP,000000000000659275,AMP14806990,16961,A,AA,MGD,0, ,4000,4000
0000001387,TE CONNECTIVITY AMP,000000000000659273,AMP14806980,360064,A,AA,MGD,0, ,3500,3500
0000001387,TE CONNECTIVITY AMP,000000000000659250,AMP14804260,7214,A,AA,STND,0, ,4500,1
0000001387,TE CONNECTIVITY AMP,000000000000659249,AMP14804250,2340,A,EC,CST2,0, ,3300,1
0000001387,TE CONNECTIVITY AMP,000000000000659247,AMP14804240,1907,A,AA,STND,0, ,4000,4000
0000001387,TE CONNECTIVITY AMP,000000000000659230,AMP14803510,16000,A,EC,CUST,0, ,15000,1
0000001387,TE CONNECTIVITY AMP,000000000000659229,AMP14803500,5042,A,EC,STD1,0, ,8000,1000
0000001387,TE CONNECTIVITY AMP,000000000000659227,AMP14803490,23514,A,BC,STD1,0, ,26000,1
0000001387,TE CONNECTIVITY AMP,000000000000659219,AMP14803190,31819,A,AA,MGD,0, ,8000,500
0000001387,TE CONNECTIVITY AMP,000000000000659217,AMP14803180,29166,A,AA,STND,0, ,10000,1
0000001387,TE CONNECTIVITY AMP,000000000000659213,AMP14803050,1616,A,EA,STND,0, ,5000,5000
0000001387,TE CONNECTIVITY AMP,000000000000659210,AMP14803030,36603,A,AA,STND,0, ,6000,1
0000001387,TE CONNECTIVITY AMP,000000000000658335,AMP13828116,845,A,ED,EXWD,0, ,84000,1500
0000001387,TE CONNECTIVITY AMP,000000000000658310,AMP13509440,454,A,ED,CUST,0, ,1120,140
0000001387,TE CONNECTIVITY AMP,000000000000658307,AMP13508670,48014,A,DC,CUST,0, ,12000,1
0000001387,TE CONNECTIVITY AMP,000000000000658234,AMP13296322,638,A,EB,STND,0, ,10000,1000
0000001387,TE CONNECTIVITY AMP,000000000000658233,AMP13296312,17712,A,AA,STND,0, ,10000,1000
0000001387,TE CONNECTIVITY AMP,000000000000657588,AMP1205211,650,A,IE,STD2,0, ,1300,650
0000001387,TE CONNECTIVITY AMP,000000000000657524,AMP11607591,72000,A,ED,CST2,0, ,6000,1500
0000001387,TE CONNECTIVITY AMP,000000000000656414,AMP11042571,1312,A,DC,CUST,0, ,4000,500
0000001387,TE CONNECTIVITY AMP,000000000000656319,AMP11036739,30,A,IN,CST2,0, ,720,10
0000001387,TE CONNECTIVITY AMP,000000000000656294,AMP11036383,1710,A,DE,CUST,0, ,570,1008
0000001387,TE CONNECTIVITY AMP,000000000000655960,AMP11023872,50,A,IC,CST2,0, ,800,1
0000001387,TE CONNECTIVITY AMP,000000000000655958,AMP11023870,4661,A,AB,STD1,0, ,1000,1
0000001387,TE CONNECTIVITY AMP,000000000000654615,AMP10533781,600,A,DD,STD2,0, ,500,1
0000001387,TE CONNECTIVITY AMP,000000000000653474,AMP1043136,237,A,EN,CST2,0, ,432,48
0000001387,TE CONNECTIVITY AMP,000000000000653465,AMP1042578,2342,A,ED,CUST,0, ,5000,500
0000001387,TE CONNECTIVITY AMP,000000000000653464,AMP1042577,5533,A,AB,STND,0, ,6000,500
0000001387,TE CONNECTIVITY AMP,000000000000653463,AMP1042576,6697,A,BC,STD1,0, ,7000,500
0000001387,TE CONNECTIVITY AMP,000000000000653462,AMP1042575,3182,A,AB,STND,0, ,8000,500
0000001387,TE CONNECTIVITY AMP,000000000000653461,AMP1042574,59,A,EB,STND,0, ,9000,500
0000001387,TE CONNECTIVITY AMP,000000000000653460,AMP1042573,1000,A,AA,STND,0, ,10000,500
0000001387,TE CONNECTIVITY AMP,000000000000653459,AMP1042572,6796,A,AA,STND,0, ,14000,500
0000001387,TE CONNECTIVITY AMP,000000000000653458,AMP1042571,13326,A,AA,STND,0, ,10000,500
0000001387,TE CONNECTIVITY AMP,000000000000653310,AMP1039065,894,A,IE,CST2,0, ,2160,30
0000001387,TE CONNECTIVITY AMP,000000000000653308,AMP1039063,2917,A,EE,CST1,0, ,3024,42
0000001387,TE CONNECTIVITY AMP,000000000000653169,AMP1036705,5675,A,DE,CUST,0, ,2160,30
0000001387,TE CONNECTIVITY AMP,000000000000653154,AMP1036537,2386,A,ED,CST2,0, ,6000,1
0000001387,TE CONNECTIVITY AMP,000000000000653152,AMP1036535,2551,A,BC,STD1,0, ,4500,500
0000001387,TE CONNECTIVITY AMP,000000000000653151,AMP1036534,1921,A,BC,STD1,0, ,500,500
0000001387,TE CONNECTIVITY AMP,000000000000653150,AMP1036533,3510,A,AC,STND,0, ,6000,500
0000001387,TE CONNECTIVITY AMP,000000000000653149,AMP1036532,4701,A,BB,STD1,0, ,7000,500
0000001387,TE CONNECTIVITY AMP,000000000000653148,AMP1036531,7615,A,AB,STND,0, ,8000,500
0000001387,TE CONNECTIVITY AMP,000000000000653096,AMP1034146,1559,A,EE,EXWD,0, ,1656,23
0000001387,TE CONNECTIVITY AMP,000000000000652911,AMP1031695,576,A,NN,STND,0, ,1344,192
0000001387,TE CONNECTIVITY AMP,000000000000652685,AMP1023879,144,A,EB,STND,0, ,1200,1
0000001387,TE CONNECTIVITY AMP,000000000000652684,AMP1023878,443,A,BC,STND,0, ,1800,1
0000001387,TE CONNECTIVITY AMP,000000000000652681,AMP1023875,45,A,EC,CUST,0, ,2500,1
0000001387,TE CONNECTIVITY AMP,000000000000652680,AMP1023874,2931,A,AB,MGD,0, ,2500,500
0000001387,TE CONNECTIVITY AMP,000000000000652678,AMP1023872,538,A,EC,CST2,0, ,2000,1
0000001387,TE CONNECTIVITY AMP,000000000000652677,AMP1023871,460,A,AA,STND,0, ,5000,5000
0000001387,TE CONNECTIVITY AMP,000000000000652656,AMP1023201,15382,A,AB,STND,0, ,15000,1
0000001387,TE CONNECTIVITY AMP,000000000000652651,AMP1023121,91,A,EC,CST2,0, ,20000,1
0000001387,TE CONNECTIVITY AMP,000000000000652645,AMP1022414,4547,A,EC,STD1,0, ,8000,1
0000001387,TE CONNECTIVITY AMP,000000000000652644,AMP1022413,11146,A,BC,STD1,0, ,6000,500
0000001387,TE CONNECTIVITY AMP,000000000000652643,AMP1022412,2906,A,EC,STD1,0, ,10000,10000
0000001387,TE CONNECTIVITY AMP,000000000000652642,AMP1022411,3162,A,AB,STND,0, ,30000,1
0000001387,TE CONNECTIVITY AMP,000000000000652625,AMP1022021,4732,A,EE,CST2,0, ,2880,40
0000001387,TE CONNECTIVITY AMP,000000000000652537,AMP1021281,2608,A,AB,STND,0, ,50000,1000
0000001387,TE CONNECTIVITY AMP,000000000000420888,TBE13002630101,28000,A,DD,CST2,0, ,28000,7000
0000001387,TE CONNECTIVITY AMP,000000000000420884,TBE130025602402,480,A,DE,CUST,0, ,240,40
0000001387,TE CONNECTIVITY AMP,000000000000420883,TBE130025602401,480,A,DE,CUST,0, ,240,40
0000001387,TE CONNECTIVITY AMP,000000000000366270,AUG6DBL04006,249,A,DE,CST2,0, ,1050,210
0000001387,TE CONNECTIVITY AMP,000000000000365363,AUG4DBR10802,2855,A,DE,STD1,0, ,2080,104
0000001387,TE CONNECTIVITY AMP,000000000000365334,AUG4DBP10810,16,A,DE,STND,0, ,320,16
0000001387,TE CONNECTIVITY AMP,000000000000072554,TBE6091631HD,8080,A,EN,CST2,0, ,1000,50
0000001387,TE CONNECTIVITY AMP,000000000000007677,AUG8134HC8P2,4210,A,DC,CUST,0, ,50000,50000
0000001387,TE CONNECTIVITY AMP,000000000000007634,AUG80581G19,3,A,DE,CUST,0, ,400,100
0000001387,TE CONNECTIVITY AMP,000000000000007582,AUG6PCV06006,279,A,ED,CST2,0, ,690,115
0000001387,TE CONNECTIVITY AMP,000000000000007415,AUG508AG10D,65,A,ED,STND,0, ,2400,60
0000001387,TE CONNECTIVITY AMP,000000000000007276,AUG2TK26,250,A,EE,CST1,0, ,130,1
0000001850,ELECTRI-CORD MFG CO,000000000003137134,PCLT64472,130,A,EE,CST2,0, , ,175
0000001850,ELECTRI-CORD MFG CO,000000000003101902,PCLT64623,36,A,EE,CST2,0, ,0,1
0000001850,ELECTRI-CORD MFG CO,000000000003101894,PCLT60974,2851,A,DD,CUST,0, ,0,1
0000001949,WAKEFIELD THERMAL SOLUTIONS INC,000000000006073445,HW1425 REV B3,48,A,NN,CUST,0, ,1,1
0000001949,WAKEFIELD THERMAL SOLUTIONS INC,000000000005521959,240-118ABEH-22,19670,A,DB,STND,0, , ,1
0000001949,WAKEFIELD THERMAL SOLUTIONS INC,000000000005422739,3684325,100,A,EN,STND,0, ,0,1
0000001949,WAKEFIELD THERMAL SOLUTIONS INC,000000000005008563,130-7002-065REV3,15,A,DE,CST2,0, , ,1
